"","x","y","land","built_s","built_v","pop","smod_10","smod_11","smod_12","smod_13","smod_21","smod_22","smod_23","smod_30"
"577",349000,1229000,999985.9,3190.2,7977.88,3269.64747208264,0,78,22,0,0,0,0,0
"578",139000,1219000,1e+06,8840.65,22301.91,10381.8956413539,0,51,45,4,0,0,0,0
"579",149000,1219000,1e+06,10202.32,38456.92,18517.8673556531,0,62,28,7,2,0,1,0
"580",159000,1219000,1e+06,5439.76,14250.2,6861.79013011698,0,64,34,1,1,0,0,0
"581",169000,1219000,1e+06,4957.93,13377.75,5632.74933770858,0,71,28,1,0,0,0,0
"582",179000,1219000,1e+06,14759.63,56033.83,19186.6688880157,0,65,25,1,5,0,4,0
"583",189000,1219000,1e+06,3559.66,13338.69,4567.33063506521,0,84,13,3,0,0,0,0
"584",199000,1219000,1e+06,540.68,1353.81,463.561105780303,0,100,0,0,0,0,0,0
"585",209000,1219000,1e+06,77.36,193.9,85.6425785925239,0,100,0,0,0,0,0,0
"586",219000,1219000,1e+06,61.96,155.16,81.5486181806772,0,100,0,0,0,0,0,0
"587",229000,1219000,1e+06,162.06,405.7,213.226824589074,0,99,1,0,0,0,0,0
"588",239000,1219000,998683.63,197.58,494.83,260.071556132287,0,99,1,0,0,0,0,0
"589",249000,1219000,1e+06,2761.71,9273.04,4873.7019637581,0,86,12,2,0,0,0,0
"590",259000,1219000,1e+06,1361.23,3546.99,1864.21842702106,0,91,9,0,0,0,0,0
"591",269000,1219000,1e+06,17937.03,88399.04,45956.79299899,0,74,13,0,7,0,6,0
"592",279000,1219000,1e+06,3702.48,10423.31,4685.77009487897,0,79,19,2,0,0,0,0
"593",289000,1219000,999730.11,6952.69,23698.63,9710.82181423902,0,78,17,2,0,3,0,0
"594",299000,1219000,1e+06,6173.23,20430.69,8935.04160163738,0,79,16,5,0,0,0,0
"595",309000,1219000,1e+06,3577.6,10181.6,4172.81817461457,0,85,13,2,0,0,0,0
"596",319000,1219000,1e+06,5143.48,18014.46,7383.03078089934,0,76,18,5,1,0,0,0
"597",329000,1219000,1e+06,4900.66,14146.97,5797.41642544978,0,79,19,1,0,0,1,0
"598",339000,1219000,1e+06,3418.61,8548.94,3467.23784012348,0,78,22,0,0,0,0,0
"599",139000,1209000,999453.81,7722.86,23775.5,10910.1772442283,0,58,37,5,0,0,0,0
"600",149000,1209000,1e+06,7175.51,24744.5,11874.5924915979,0,71,24,2,2,0,1,0
"601",159000,1209000,1e+06,9162.99,34332.11,15949.0469343783,0,70,22,0,6,0,2,0
"602",169000,1209000,1e+06,7193.68,25098.83,8599.49803355522,0,79,17,4,0,0,0,0
"603",179000,1209000,999917.81,2340.09,6721.55,2301.54094176926,0,88,11,1,0,0,0,0
"604",189000,1209000,998962.87,3563.4,8910.36,3051.01625795849,0,83,17,0,0,0,0,0
"605",199000,1209000,1e+06,2269.87,5677.12,1943.91534054652,0,88,12,0,0,0,0,0
"606",209000,1209000,999702.77,1268.47,3219.04,1605.20523277856,0,97,3,0,0,0,0,0
"607",219000,1209000,999688.25,216.88,542.71,285.23620833084,0,98,2,0,0,0,0,0
"608",229000,1209000,1e+06,3281.95,12012.57,6313.53749348224,0,86,10,4,0,0,0,0
"609",239000,1209000,998814.96,3919.68,15067.58,7871.68057271466,0,91,5,0,0,4,0,0
"610",249000,1209000,1e+06,801.14,2274.69,1195.52607868239,0,96,3,0,0,1,0,0
"611",259000,1209000,1e+06,4279.49,17417.12,9031.88254879042,0,86,10,0,2,0,2,0
"612",269000,1209000,999986.89,2892.35,7232.87,3427.53844201378,0,80,18,2,0,0,0,0
"613",279000,1209000,1e+06,1463.9,4814.07,2164.5048663104,0,92,7,1,0,0,0,0
"614",289000,1209000,1e+06,1451.98,3637.6,1821.80687549338,0,94,6,0,0,0,0,0
"615",299000,1209000,1e+06,12436.21,57400.41,28834.7361192564,0,80,10,5,0,0,5,0
"616",309000,1209000,1e+06,3682.03,9364.33,4595.29005577322,0,78,19,3,0,0,0,0
"617",319000,1209000,1e+06,4381.83,12120.26,4967.35691999272,0,78,19,3,0,0,0,0
"618",139000,1199000,999809.13,19276.41,70161.39,32107.7022247817,0,53,25,0,16,0,6,0
"619",149000,1199000,999977.94,6535.78,22440.44,7881.4256927371,0,72,26,2,0,0,0,0
"620",159000,1199000,999993.22,27701.31,124300.25,42493.243023145,0,52,30,1,8,0,3,6
"621",169000,1199000,999124.98,65524.56,425276.36,143912.879565602,0,50,20,0,9,0,0,21
"622",179000,1199000,1e+06,8114.27,24429.21,8364.86036836915,0,71,21,8,0,0,0,0
"623",189000,1199000,999258.25,8553.99,29754.12,10188.1746817827,0,77,18,3,0,2,0,0
"624",199000,1199000,998741.24,10954.07,42398.13,14517.6383767668,0,77,13,0,7,1,2,0
"625",209000,1199000,997884.04,1935.2,5997.82,2248.89694308117,0,94,4,2,0,0,0,0
"626",219000,1199000,998228,16.45,41.25,21.6800751462579,0,100,0,0,0,0,0,0
"627",229000,1199000,1e+06,23.16,58.03,30.4992671590298,0,100,0,0,0,0,0,0
"628",239000,1199000,1e+06,3870.94,17798.71,9301.38823006861,0,94,3,0,1,0,2,0
"629",249000,1199000,1e+06,2363.28,7359.27,3853.58212545514,0,87,11,2,0,0,0,0
"630",259000,1199000,1e+06,2370.48,5928.47,3115.87093183398,0,80,20,0,0,0,0,0
"631",269000,1199000,1e+06,5798.2,20703.85,10731.153766213,0,80,14,6,0,0,0,0
"632",279000,1199000,999353.22,2692.57,10748.43,5333.53371261805,0,91,7,2,0,0,0,0
"633",289000,1199000,1e+06,3110.94,9240.79,4633.64215911552,0,85,12,3,0,0,0,0
"634",299000,1199000,1e+06,3604.34,10577.61,5280.87613714114,0,78,19,3,0,0,0,0
"635",309000,1199000,1e+06,3218.08,8048.73,4034.35268721916,0,87,12,1,0,0,0,0
"636",319000,1199000,1e+06,5640.97,15187.3,6410.05150466785,0,72,25,3,0,0,0,0
"637",329000,1199000,1e+06,3162.27,8216.81,3244.14120107424,0,81,19,0,0,0,0,0
"638",139000,1189000,1e+06,17645.18,71258.51,31541.2948537357,0,57,30,1,6,0,6,0
"639",149000,1189000,1e+06,4852.08,12132.98,5137.83257921226,0,71,26,3,0,0,0,0
"640",159000,1189000,1e+06,9905.38,33206.72,11329.8798171561,0,70,23,3,4,0,0,0
"641",169000,1189000,1e+06,7759.7,21900.9,7464.07650641166,0,69,27,1,3,0,0,0
"642",179000,1189000,1e+06,5198.59,19145.47,6555.64314860106,0,83,14,3,0,0,0,0
"643",189000,1189000,1e+06,3970.76,10861.46,3719.09678731114,0,74,24,2,0,0,0,0
"644",199000,1189000,1e+06,4355.49,12018.03,4115.12049932405,0,81,15,4,0,0,0,0
"645",209000,1189000,1e+06,110.31,276.44,94.6564377453178,0,100,0,0,0,0,0,0
"646",219000,1189000,998421.49,2.75,6.91,3.6569066401571,0,100,0,0,0,0,0,0
"647",229000,1189000,999777.32,1.22,3.06,1.60826743207872,0,100,0,0,0,0,0,0
"648",239000,1189000,1e+06,30.86,77.3,40.627147372812,0,100,0,0,0,0,0,0
"649",249000,1189000,1e+06,461.97,1155.89,607.509871004149,0,97,3,0,0,0,0,0
"650",259000,1189000,1e+06,2002.72,5066.94,2663.07008721866,0,85,14,0,0,1,0,0
"651",269000,1189000,1e+06,4442.45,13116.04,6740.97399626113,0,77,19,4,0,0,0,0
"652",279000,1189000,998799.34,1348.8,3379.01,1687.91500785202,0,91,9,0,0,0,0,0
"653",289000,1189000,1e+06,2872.58,8370.62,4171.91871183738,0,85,13,2,0,0,0,0
"654",299000,1189000,1e+06,4964.32,18773.13,9431.39094835891,0,82,13,5,0,0,0,0
"655",309000,1189000,1e+06,3225.82,12523.29,6288.13739161566,0,86,12,2,0,0,0,0
"656",319000,1189000,1e+06,3080.31,7703.59,3765.25312556047,0,80,19,1,0,0,0,0
"657",139000,1179000,999214.88,15103.3,65364.39,30026.756511339,0,58,28,0,10,0,4,0
"658",149000,1179000,1e+06,4001.98,10007.79,4314.24532357045,0,75,25,0,0,0,0,0
"659",159000,1179000,1e+06,3620,10164.38,3481.7339474652,0,87,12,1,0,0,0,0
"660",169000,1179000,1e+06,1899.89,4814.22,1648.44783115201,0,88,12,0,0,0,0,0
"661",179000,1179000,1e+06,4693.79,12723.3,4356.61355992966,0,84,13,3,0,0,0,0
"662",189000,1179000,1e+06,14365.31,65342.44,22374.0508622285,0,73,18,2,3,0,4,0
"663",199000,1179000,1e+06,2849.32,7125.49,2439.85494957306,0,82,16,2,0,0,0,0
"664",209000,1179000,1e+06,16.83,42.24,14.4634927678853,0,100,0,0,0,0,0,0
"665",219000,1179000,1e+06,1.23,3.09,1.76289480365813,0,100,0,0,0,0,0,0
"666",229000,1179000,998015.07,0.49,1.23,0.6464604139328,0,100,0,0,0,0,0,0
"667",239000,1179000,1e+06,40.83,102.23,54.2101895343512,0,100,0,0,0,0,0,0
"668",249000,1179000,1e+06,993.75,2486.4,1306.79610302672,0,94,6,0,0,0,0,0
"669",259000,1179000,1e+06,5457.7,20692.18,10875.34595499,0,80,16,1,1,2,0,0
"670",269000,1179000,1e+06,1373.75,3759.74,1976.03507113084,0,87,13,0,0,0,0,0
"671",279000,1179000,998881.1,2800.36,9364.17,4987.11842499766,0,91,7,2,0,0,0,0
"672",289000,1179000,1e+06,6433.6,26696.99,13291.2172428686,0,79,16,2,1,0,2,0
"673",299000,1179000,1e+06,2036.42,5093.63,2421.65943130106,0,85,15,0,0,0,0,0
"674",309000,1179000,1e+06,3423.49,10899.02,5402.95987724512,0,77,21,2,0,0,0,0
"675",149000,1169000,1e+06,4528.05,11323.55,5044.44046223909,0,64,36,0,0,0,0,0
"676",159000,1169000,1e+06,13743.66,59199.76,20277.1891069235,0,73,17,1,6,0,3,0
"677",169000,1169000,1e+06,1395.65,3599.56,1232.533384284,0,89,11,0,0,0,0,0
"678",179000,1169000,1e+06,976.35,2441.62,836.040560547263,0,94,6,0,0,0,0,0
"679",189000,1169000,1e+06,3750.95,9379.39,3211.61787177622,0,83,17,0,0,0,0,0
"680",199000,1169000,1e+06,12337.98,46753.97,16009.13133437,0,74,15,2,0,9,0,0
"681",209000,1169000,1e+06,2328.71,10199.47,3498.47261417098,0,95,4,1,0,0,0,0
"682",219000,1169000,1e+06,3.84,9.62,5.48836501128971,0,100,0,0,0,0,0,0
"683",229000,1169000,998140.07,0,0,0,0,100,0,0,0,0,0,0
"684",239000,1169000,1e+06,734.42,1837.46,1048.30055788904,0,95,5,0,0,0,0,0
"685",249000,1169000,1e+06,2133.14,5336.24,2847.27860140149,0,85,15,0,0,0,0,0
"686",259000,1169000,1e+06,11334.43,40309.5,20397.357998319,0,59,28,0,10,0,3,0
"687",269000,1169000,999745.65,3332.41,8385.65,4328.30484679341,0,80,18,2,0,0,0,0
"688",279000,1169000,998544.55,3415.36,9631.29,5067.83778806776,0,78,21,1,0,0,0,0
"689",289000,1169000,1e+06,4228.81,13246.01,6433.92301264033,0,80,17,3,0,0,0,0
"690",299000,1169000,1e+06,2983.33,7461.11,3385.32291633263,0,79,21,0,0,0,0,0
"691",309000,1169000,1e+06,3443.15,8610.71,3903.75408577826,0,80,18,2,0,0,0,0
"692",149000,1159000,1e+06,3130.8,7981.65,3790.095664653,0,73,27,0,0,0,0,0
"693",159000,1159000,1e+06,4920.13,13544.63,5984.49974340759,0,80,19,1,0,0,0,0
"694",169000,1159000,999869.72,2215.48,7024.77,3249.53654982522,0,89,10,1,0,0,0,0
"695",179000,1159000,1e+06,970.98,2682.2,1262.47563849296,0,96,3,1,0,0,0,0
"696",189000,1159000,1e+06,1753.23,4384.18,1713.17316630483,0,92,7,1,0,0,0,0
"697",199000,1159000,999048.04,1701.9,4256.89,1488.93731228262,0,91,9,0,0,0,0,0
"698",209000,1159000,998583.47,5496.35,14851.7,5807.94565691054,0,77,18,5,0,0,0,0
"699",219000,1159000,998768.05,0.67,1.68,0.958467096090317,0,100,0,0,0,0,0,0
"700",229000,1159000,998091.49,1.5,3.76,2.14514064788819,0,100,0,0,0,0,0,0
"701",239000,1159000,1e+06,1823.55,4562.11,2602.7573288437,0,88,12,0,0,0,0,0
"702",249000,1159000,1e+06,4504.99,12964.8,5198.67241150047,0,80,17,1,2,0,0,0
"703",259000,1159000,999997.99,116681.65,786681.62,206667.524375441,0,27,27,0,10,0,0,36
"704",269000,1159000,998582.15,7874.68,23338.15,8178.86093893089,0,71,22,3,4,0,0,0
"705",279000,1159000,999922.54,1589.39,3976.16,2252.96198001504,0,89,11,0,0,0,0,0
"706",289000,1159000,1e+06,2014.69,5038.88,2600.17393771,0,86,14,0,0,0,0,0
"707",299000,1159000,1e+06,2533.9,6337.09,2941.81088500656,0,86,12,2,0,0,0,0
"708",309000,1159000,1e+06,4434.15,16183.74,6278.97459803522,0,84,14,0,0,0,2,0
"709",149000,1149000,1e+06,3541.56,8867.03,4212.93748516496,0,80,18,2,0,0,0,0
"710",159000,1149000,1e+06,4256.31,14319.99,6803.76887470391,0,81,17,2,0,0,0,0
"711",169000,1149000,999328.55,2809.69,8143.77,3869.29941107891,0,83,15,2,0,0,0,0
"712",179000,1149000,999092.69,741.66,1854.78,881.250227953307,0,94,6,0,0,0,0,0
"713",189000,1149000,1e+06,366.47,916.7,435.546040521935,0,97,3,0,0,0,0,0
"714",199000,1149000,1e+06,309.14,773.92,437.013201031834,0,99,1,0,0,0,0,0
"715",209000,1149000,1e+06,4790.45,16041.29,9151.81464100815,0,76,22,0,0,2,0,0
"716",219000,1149000,1e+06,2800.46,9506.07,5421.31236672402,0,87,10,3,0,0,0,0
"717",229000,1149000,997946.23,169.91,425.13,228.674272639677,0,100,0,0,0,0,0,0
"718",239000,1149000,1e+06,6798.78,20057.58,11399.8820592873,0,63,31,6,0,0,0,0
"719",249000,1149000,1e+06,12406.92,51957.78,17545.8124190448,0,71,22,4,1,0,2,0
"720",259000,1149000,999928.93,120770.07,786622.8,200149.023709625,0,28,21,3,9,0,0,39
"721",269000,1149000,997214.46,17281.43,71367.73,19656.4350621989,0,64,27,3,2,0,0,4
"722",279000,1149000,1e+06,4967.68,14594.28,8034.88752500247,0,83,13,4,0,0,0,0
"723",289000,1149000,1e+06,3268.43,9455.15,5105.24645936676,0,82,16,2,0,0,0,0
"724",299000,1149000,1e+06,3600.72,9004.37,4333.84693262912,0,82,15,3,0,0,0,0
"725",309000,1149000,1e+06,3224.58,8064.6,3891.30530312471,0,77,23,0,0,0,0,0
"726",159000,1139000,1e+06,4180.52,16583.3,7879.12141996343,0,82,15,1,0,2,0,0
"727",169000,1139000,1e+06,1551.22,3879.44,1843.21448944137,0,92,8,0,0,0,0,0
"728",179000,1139000,998522.96,2324.83,7584.15,3603.41058628355,0,88,11,1,0,0,0,0
"729",189000,1139000,1e+06,36.06,90.32,42.9131872095168,0,100,0,0,0,0,0,0
"730",199000,1139000,1e+06,328.91,822.8,469.186000537127,0,97,3,0,0,0,0,0
"731",209000,1139000,1e+06,1096.48,2742.76,1564.78881087899,0,94,6,0,0,0,0,0
"732",219000,1139000,999491.48,1465.99,3666.93,2075.83432626165,0,90,10,0,0,0,0,0
"733",229000,1139000,995385.4,10248.07,36157.81,20495.3810056895,0,73,14,0,7,0,6,0
"734",239000,1139000,1e+06,6893.88,24913.23,13974.5186323598,0,65,28,1,6,0,0,0
"735",249000,1139000,1e+06,3169.42,8085.71,4532.80765834451,0,71,28,0,1,0,0,0
"736",259000,1139000,1e+06,6554,22092.63,12054.2422964582,0,70,26,0,1,0,3,0
"737",269000,1139000,999515.47,1841.57,4606.55,2494.55322573334,0,81,19,0,0,0,0,0
"738",279000,1139000,999036.34,1820.44,4554.09,2495.46604594588,0,83,17,0,0,0,0,0
"739",289000,1139000,1e+06,3133.76,9164.24,5128.63191744126,0,87,10,3,0,0,0,0
"740",299000,1139000,1e+06,5810.53,19269.53,10914.4127366506,0,70,24,3,2,0,1,0
"741",169000,1129000,1e+06,2171.2,5430.05,2579.94630744494,0,82,18,0,0,0,0,0
"742",179000,1129000,999151.61,946.18,2366.78,1124.51363768335,0,96,4,0,0,0,0,0
"743",189000,1129000,999521,1488.31,3738.69,1776.3408145057,0,89,11,0,0,0,0,0
"744",199000,1129000,1e+06,1980.62,4959.03,2620.67907793447,0,86,14,0,0,0,0,0
"745",209000,1129000,1e+06,2869.23,8111.06,4588.62696419843,0,80,18,2,0,0,0,0
"746",219000,1129000,1e+06,1407.75,4470.08,2525.3839280326,0,95,4,1,0,0,0,0
"747",229000,1129000,997267.34,1369.67,4422.76,2502.9169851318,0,91,8,1,0,0,0,0
"748",239000,1129000,1e+06,2563.73,6411.73,3657.99535823613,0,78,22,0,0,0,0,0
"749",249000,1129000,1e+06,3303.17,9003.35,5126.15584270842,0,78,18,2,2,0,0,0
"750",259000,1129000,1e+06,8472.29,35973.71,20454.8345227949,0,80,14,1,2,0,3,0
"751",269000,1129000,999784.09,1875.55,4691.77,2357.79480649903,0,91,9,0,0,0,0,0
"752",279000,1129000,998574.82,1405.73,3516.95,1921.84632013738,0,89,11,0,0,0,0,0
"753",289000,1129000,1e+06,1944.7,4863.8,2472.6339989081,0,87,13,0,0,0,0,0
"754",299000,1129000,1e+06,3705.36,10637.64,6022.24836715311,0,69,30,0,0,0,1,0
"755",169000,1119000,1e+06,2023.94,5061.82,2370.11259863619,0,88,12,0,0,0,0,0
"756",179000,1119000,1e+06,2182.77,5459.62,2593.99571691546,0,87,12,1,0,0,0,0
"757",189000,1119000,998770.75,3463.16,9879.59,4694.02889534086,0,85,12,3,0,0,0,0
"758",199000,1119000,998645.92,1180.69,2953.32,1443.15164998919,0,93,7,0,0,0,0,0
"759",209000,1119000,998780.51,1296.79,3242.9,1797.96596907265,0,94,5,1,0,0,0,0
"760",219000,1119000,997575.45,6.56,16.47,9.39640046469867,0,100,0,0,0,0,0,0
"761",229000,1119000,994856.29,108.9,272.45,155.437118165195,0,100,0,0,0,0,0,0
"762",239000,1119000,1e+06,3654.11,11977.9,6791.74340782873,0,83,14,3,0,0,0,0
"763",249000,1119000,1e+06,6048.72,19644.23,11151.8786474764,0,73,21,1,3,0,2,0
"764",259000,1119000,1e+06,3479.25,9777.66,5550.72252969072,0,81,15,2,2,0,0,0
"765",269000,1119000,999190.16,2592.7,8919.29,4933.60097906925,0,85,13,2,0,0,0,0
"766",169000,1109000,1e+06,29458.28,150985.83,69512.6872285912,0,63,12,3,10,0,12,0
"767",179000,1109000,1e+06,895.86,2589.59,1227.95761135779,0,97,3,0,0,0,0,0
"768",189000,1109000,1e+06,1620.65,4053.54,1918.92073319107,0,91,9,0,0,0,0,0
"769",199000,1109000,1e+06,1335.38,3339.22,1612.5176915573,0,93,7,0,0,0,0,0
"770",209000,1109000,1e+06,10.33,25.89,14.7706622667611,0,100,0,0,0,0,0,0
"771",219000,1109000,995028.56,3.51,8.83,5.03765737637878,0,100,0,0,0,0,0,0
"772",229000,1109000,1e+06,5.74,14.4,7.39959405548871,0,100,0,0,0,0,0,0
"773",239000,1109000,1e+06,1601.36,4005.2,2202.54025568068,0,89,11,0,0,0,0,0
"774",249000,1109000,999942.58,4714.39,17273.44,9773.06673990935,0,79,18,0,1,0,2,0
"775",259000,1109000,1e+06,3905.55,13537.12,7644.83619997837,0,88,6,4,0,2,0,0
"776",269000,1109000,1e+06,3998.17,9998.42,4721.77972170897,0,85,11,4,0,0,0,0
"777",169000,1099000,1e+06,1061.47,2655.35,1261.62013884634,0,94,6,0,0,0,0,0
"778",179000,1099000,1e+06,257.6,644.75,306.336107363924,0,100,0,0,0,0,0,0
"779",189000,1099000,1e+06,19.43,48.68,23.1290290113539,0,100,0,0,0,0,0,0
"780",199000,1099000,999928.18,26.43,66.21,31.4579507512972,0,100,0,0,0,0,0,0
"781",209000,1099000,999767.16,2.82,7.08,4.03925413265824,0,100,0,0,0,0,0,0
"782",219000,1099000,994089.51,2.32,5.85,3.33751929923892,0,100,0,0,0,0,0,0
"783",229000,1099000,1e+06,200.28,828.46,472.649789914488,0,99,1,0,0,0,0,0
"784",239000,1099000,1e+06,501.49,1254.91,715.946386666969,0,97,3,0,0,0,0,0
"785",249000,1099000,1e+06,1638.67,4098.43,2324.12865277566,0,87,13,0,0,0,0,0
"786",259000,1099000,1e+06,21552.39,96053.74,54562.1197666563,0,63,17,2,7,2,9,0
"787",269000,1099000,999949.63,5896.57,17909.19,9690.05093890987,0,77,18,2,0,3,0,0
"788",169000,1089000,1e+06,3575.11,15338.58,7287.72528882977,0,87,10,3,0,0,0,0
"789",179000,1089000,1e+06,56.58,141.75,67.3488072259351,0,100,0,0,0,0,0,0
"790",189000,1089000,1e+06,6.83,17.18,8.16262786556035,0,100,0,0,0,0,0,0
"791",199000,1089000,999082.12,3.18,7.99,3.79623960703611,0,100,0,0,0,0,0,0
"792",209000,1089000,998846.68,0,0,0,0,100,0,0,0,0,0,0
"793",219000,1089000,995957.49,2.59,6.5,3.47178202867507,0,100,0,0,0,0,0,0
"794",229000,1089000,1e+06,2871.77,12731.6,7193.09582395293,0,92,4,4,0,0,0,0
"795",239000,1089000,1e+06,211.44,529.19,301.369437720627,0,100,0,0,0,0,0,0
"796",249000,1089000,1e+06,1167.89,2921.01,1657.78293317556,0,90,10,0,0,0,0,0
"797",259000,1089000,1e+06,5990.34,19320.2,10899.8132720422,0,76,17,3,2,0,2,0
"798",269000,1089000,999312.01,1030.6,2579.51,1448.86513518542,0,94,6,0,0,0,0,0
"799",169000,1079000,1e+06,1678.7,6781.45,3209.49967078585,0,94,4,0,1,0,1,0
"800",179000,1079000,1e+06,6.72,16.89,8.02484190091491,0,100,0,0,0,0,0,0
"801",189000,1079000,1e+06,6.42,16.12,7.65899645723403,0,100,0,0,0,0,0,0
"802",199000,1079000,1e+06,3.87,9.73,4.62295508012175,0,100,0,0,0,0,0,0
"803",209000,1079000,1e+06,1.64,4.11,1.95275903306901,0,100,0,0,0,0,0,0
"804",219000,1079000,997552.18,22.23,55.76,29.7422413332388,0,100,0,0,0,0,0,0
"805",229000,1079000,1e+06,201.82,505.56,275.521361012012,0,100,0,0,0,0,0,0
"806",239000,1079000,1e+06,214.53,536.91,260.392948808149,0,100,0,0,0,0,0,0
"807",249000,1079000,1e+06,285.28,713.91,384.451965756715,0,99,1,0,0,0,0,0
"808",259000,1079000,1e+06,4746.34,14812.18,8056.8864740748,0,86,7,7,0,0,0,0
"809",269000,1079000,998983.15,1854.24,4714.82,2267.32058151625,0,86,13,1,0,0,0,0
"810",169000,1069000,1e+06,1417.44,3544.86,1684.24754967913,0,93,5,2,0,0,0,0
"811",179000,1069000,1e+06,26.83,67.29,31.9710842370987,0,100,0,0,0,0,0,0
"812",189000,1069000,1e+06,4.62,11.6,5.51143667008728,0,100,0,0,0,0,0,0
"813",199000,1069000,1e+06,0.8,2.03,0.964501435868442,0,100,0,0,0,0,0,0
"814",209000,1069000,1e+06,2.85,7.15,3.39713556133211,0,100,0,0,0,0,0,0
"815",219000,1069000,998356.32,232.28,581.01,312.589280098676,0,99,1,0,0,0,0,0
"816",229000,1069000,1e+06,270.62,678.02,364.781644485891,0,100,0,0,0,0,0,0
"817",239000,1069000,1e+06,467.99,1172.08,630.590940833092,0,100,0,0,0,0,0,0
"818",249000,1069000,1e+06,868.53,2172.77,1168.97231768817,0,96,3,1,0,0,0,0
"819",259000,1069000,1e+06,9428.06,39805.68,21230.1280457005,0,76,12,7,1,0,4,0
"820",269000,1069000,998867.39,640.73,1602.78,833.582855164073,0,96,4,0,0,0,0,0
"821",169000,1059000,1e+06,2716.29,7701.39,3338.82624974847,0,86,12,2,0,0,0,0
"822",179000,1059000,1e+06,605.87,1515.93,627.792871185579,0,99,1,0,0,0,0,0
"823",189000,1059000,1e+06,30.74,76.99,32.1495759384707,0,100,0,0,0,0,0,0
"824",199000,1059000,1e+06,2.06,5.16,2.37629122287035,0,100,0,0,0,0,0,0
"825",209000,1059000,1e+06,0.66,1.66,0.788705598562956,0,100,0,0,0,0,0,0
"826",219000,1059000,997531.43,612.94,1532.68,818.796387063339,0,98,2,0,0,0,0,0
"827",229000,1059000,1e+06,1445.3,3617.08,1934.30252315104,0,91,9,0,0,0,0,0
"828",239000,1059000,1e+06,1261.8,3395.91,1794.53823638708,0,94,6,0,0,0,0,0
"829",249000,1059000,1e+06,1641.23,6511.84,3480.81270483881,0,96,2,0,0,2,0,0
"830",259000,1059000,1e+06,11149.35,51335.19,27532.5888236463,0,83,6,1,3,3,4,0
"831",269000,1059000,999527.84,1086.03,2716.25,1460.73005568143,0,97,1,2,0,0,0,0
"832",169000,1049000,1e+06,7378.14,37043.41,15330.9866570942,0,91,5,0,0,0,4,0
"833",179000,1049000,1e+06,445.86,1397.54,578.393488267437,0,98,2,0,0,0,0,0
"834",189000,1049000,1e+06,951.7,3692.32,1528.12357988394,0,97,2,1,0,0,0,0
"835",199000,1049000,1e+06,569.16,1424.41,589.602877444588,0,98,2,0,0,0,0,0
"836",209000,1049000,1e+06,246.54,616.88,280.834347444587,0,99,1,0,0,0,0,0
"837",219000,1049000,996728.38,166.51,416.6,203.34958953876,0,99,1,0,0,0,0,0
"838",229000,1049000,996982.88,1780.5,5737.92,3040.11436532997,0,94,4,0,0,2,0,0
"839",239000,1049000,1e+06,24948.24,135035.43,72101.780142881,0,72,10,0,4,6,0,8
"840",249000,1049000,1e+06,1039.59,2601.15,1395.42079363018,0,97,2,0,1,0,0,0
"841",259000,1049000,1e+06,3634.89,10203.69,5475.44767691941,0,86,9,5,0,0,0,0
"842",269000,1049000,999675.24,455.35,1197.04,648.523570995777,0,97,3,0,0,0,0,0
"843",169000,1039000,1e+06,623.73,1560.43,645.808024236933,0,98,2,0,0,0,0,0
"844",179000,1039000,1e+06,5623.09,24490.9,10135.9367637346,0,90,5,3,0,2,0,0
"845",189000,1039000,1e+06,17406.31,94996.54,39285.4015242569,0,81,8,0,5,0,6,0
"846",199000,1039000,1e+06,2170.89,7869.86,3257.06297434773,0,90,7,3,0,0,0,0
"847",209000,1039000,1e+06,585.38,1464.55,612.756836321205,0,97,3,0,0,0,0,0
"848",219000,1039000,1e+06,750.65,1877.07,831.924980305135,0,93,7,0,0,0,0,0
"849",229000,1039000,998511.57,321.19,803.44,422.605718341656,0,98,2,0,0,0,0,0
"850",239000,1039000,1e+06,470.65,1179.17,631.699239179492,0,99,1,0,0,0,0,0
"851",249000,1039000,1e+06,393.49,985.4,526.63123986125,0,98,2,0,0,0,0,0
"852",259000,1039000,1e+06,6307.64,20830.59,11152.2886815593,0,75,19,6,0,0,0,0
"853",169000,1029000,1e+06,98.8,247.23,102.319948621094,0,100,0,0,0,0,0,0
"854",179000,1029000,1e+06,215.36,539.2,223.156237560324,0,99,1,0,0,0,0,0
"855",189000,1029000,1e+06,628.51,1625.52,672.746527846903,0,94,6,0,0,0,0,0
"856",199000,1029000,1e+06,2524.39,11427.3,4729.36438333708,0,96,0,2,1,0,1,0
"857",209000,1029000,1e+06,2280.67,5702.77,2499.94195860252,0,87,12,1,0,0,0,0
"858",219000,1029000,1e+06,763.42,1908.99,846.072046229616,0,95,5,0,0,0,0,0
"859",229000,1029000,998507.72,388.11,970.74,440.410468203016,0,98,2,0,0,0,0,0
"860",239000,1029000,1e+06,3357.25,16037.35,8628.25707502663,0,92,4,0,2,0,2,0
"861",249000,1029000,1e+06,163.21,408.83,219.954691521823,0,100,0,0,0,0,0,0
"862",259000,1029000,1e+06,3064.85,9837.62,3991.81417814269,0,87,11,2,0,0,0,0
"863",169000,1019000,1e+06,1520.45,3801.87,1573.46254550293,0,94,5,1,0,0,0,0
"864",179000,1019000,1e+06,322.63,807.09,334.026648185216,0,98,2,0,0,0,0,0
"865",189000,1019000,1e+06,490.47,1226.9,507.771497098729,0,98,2,0,0,0,0,0
